state	yr	qtr	index_nsa	index_sa	note
NE	2021	1	309.01	312.80	
NE	2021	2	325.98	324.35	
NE	2021	3	338.23	336.94	
NE	2021	4	341.65	346.16	
NE	2022	1	351.59	355.99	
NE	2022	2	366.75	364.06	
NE	2022	3	370.05	369.16	
NE	2022	4	370.05	375.18	
NE	2023	1	377.29	381.99	
NE	2023	2	392.19	388.68	
NE	2023	3	394.28	393.76	
NE	2023	4	395.27	400.91	
NH	1991	1	100.00	100.00	
NH	1991	2	97.93	97.87	
NH	1991	3	97.14	96.85	
NH	1991	4	94.65	94.86	
NH	1992	1	95.07	95.12	
NH	1992	2	93.66	93.61	
NH	1992	3	91.39	91.06	
NH	1992	4	92.10	92.28	
NH	1993	1	88.49	88.62	
NH	1993	2	90.11	90.06	
NH	1993	3	90.64	90.24	
NH	1993	4	90.91	91.07	
NH	1994	1	90.77	91.03	
NH	1994	2	90.41	90.35	
NH	1994	3	91.68	91.16	
NH	1994	4	91.21	91.39	
NH	1995	1	89.67	90.01	
NH	1995	2	92.27	92.19	
NH	1995	3	93.46	92.81	
NH	1995	4	93.27	93.50	
NH	1996	1	94.09	94.55	
NH	1996	2	94.77	94.64	
NH	1996	3	95.96	95.20	
NH	1996	4	94.88	95.19	
NH	1997	1	96.17	96.71	
NH	1997	2	97.71	97.50	
NH	1997	3	99.60	98.79	
NH	1997	4	99.98	100.30	
NH	1998	1	101.92	102.62	
NH	1998	2	105.76	105.44	
NH	1998	3	108.91	108.05	
NH	1998	4	110.26	110.53	
NH	1999	1	110.98	111.87	
NH	1999	2	117.54	117.13	
NH	1999	3	119.73	118.79	
NH	1999	4	122.13	122.28	
NH	2000	1	125.70	126.90	
NH	2000	2	131.82	131.34	
NH	2000	3	136.59	135.48	
NH	2000	4	142.44	142.52	
NH	2001	1	144.49	145.98	
NH	2001	2	151.76	151.23	
NH	2001	3	156.92	155.62	
NH	2001	4	158.38	158.39	
NH	2002	1	161.19	162.91	
NH	2002	2	168.52	167.97	
NH	2002	3	176.88	175.32	
NH	2002	4	181.16	181.30	
NH	2003	1	183.89	185.80	
NH	2003	2	191.30	190.66	
NH	2003	3	196.57	194.77	
NH	2003	4	199.15	199.49	
NH	2004	1	202.76	204.79	
NH	2004	2	210.02	209.18	
NH	2004	3	214.74	212.75	
NH	2004	4	218.96	219.61	
NH	2005	1	221.72	223.88	
NH	2005	2	227.58	226.42	
NH	2005	3	233.88	231.76	
NH	2005	4	232.54	233.40	
NH	2006	1	232.99	235.41	
NH	2006	2	236.62	235.14	
NH	2006	3	233.68	231.53	
NH	2006	4	227.29	228.11	
NH	2007	1	225.13	227.86	
NH	2007	2	226.33	224.66	
NH	2007	3	222.16	220.02	
NH	2007	4	216.29	216.89	
NH	2008	1	209.45	212.51	
NH	2008	2	209.12	207.42	
NH	2008	3	206.83	204.72	
NH	2008	4	196.27	196.50	
NH	2009	1	189.70	193.00	
NH	2009	2	192.98	191.40	
NH	2009	3	192.08	189.95	
NH	2009	4	191.65	191.56	
NH	2010	1	185.32	189.00	
NH	2010	2	191.93	190.43	
NH	2010	3	189.84	187.49	
NH	2010	4	184.46	184.21	
NH	2011	1	176.71	180.56	
NH	2011	2	180.48	179.05	
NH	2011	3	181.56	179.09	
NH	2011	4	178.29	178.14	
NH	2012	1	172.75	176.62	
NH	2012	2	176.54	175.09	
NH	2012	3	179.85	177.22	
NH	2012	4	184.13	184.26	
NH	2013	1	180.66	184.65	
NH	2013	2	189.02	187.34	
NH	2013	3	192.93	190.00	
NH	2013	4	189.20	189.71	
NH	2014	1	187.41	191.34	
NH	2014	2	197.14	195.24	
NH	2014	3	197.77	194.79	
NH	2014	4	195.37	196.28	
NH	2015	1	196.31	200.11	
NH	2015	2	204.12	202.04	
NH	2015	3	207.53	204.60	
NH	2015	4	204.92	206.14	
NH	2016	1	202.92	206.34	
NH	2016	2	213.58	211.49	
NH	2016	3	218.35	215.51	
NH	2016	4	216.88	218.31	
NH	2017	1	217.83	220.86	
NH	2017	2	226.17	224.24	
NH	2017	3	228.67	226.03	
NH	2017	4	228.97	230.43	
NH	2018	1	231.60	234.21	
NH	2018	2	238.05	236.29	
NH	2018	3	241.97	239.55	
NH	2018	4	240.63	242.13	
NH	2019	1	244.28	246.50	
NH	2019	2	250.99	249.20	
NH	2019	3	258.42	256.22	
NH	2019	4	258.81	260.58	
NH	2020	1	262.87	264.78	
NH	2020	2	269.76	267.74	
NH	2020	3	282.13	280.06	
NH	2020	4	294.45	296.76	
NH	2021	1	305.03	306.83	
NH	2021	2	323.04	320.32	
NH	2021	3	331.72	329.58	
NH	2021	4	338.31	341.35	
NH	2022	1	352.79	354.66	
NH	2022	2	373.78	370.14	
NH	2022	3	371.66	369.52	
NH	2022	4	367.26	370.96	
NH	2023	1	378.84	380.71	
NH	2023	2	390.25	386.02	
NH	2023	3	398.35	396.18	
NH	2023	4	401.62	406.07	
NJ	1991	1	100.00	100.00	
NJ	1991	2	99.54	99.22	
NJ	1991	3	99.76	98.71	
NJ	1991	4	99.55	99.13	
NJ	1992	1	100.16	100.22	
NJ	1992	2	100.00	99.68	
NJ	1992	3	100.19	99.06	
NJ	1992	4	100.63	100.21	
NJ	1993	1	99.20	99.36	
NJ	1993	2	99.94	99.60	
NJ	1993	3	101.01	99.79	
NJ	1993	4	100.30	99.90	
NJ	1994	1	99.78	100.02	
NJ	1994	2	100.71	100.32	
NJ	1994	3	102.01	100.72	
NJ	1994	4	100.90	100.54	
NJ	1995	1	100.26	100.55	
NJ	1995	2	101.09	100.64	
NJ	1995	3	102.12	100.86	
NJ	1995	4	101.58	101.21	
NJ	1996	1	101.13	101.45	
NJ	1996	2	102.60	102.08	
NJ	1996	3	102.69	101.47	
NJ	1996	4	102.30	101.92	
NJ	1997	1	102.30	102.64	
NJ	1997	2	103.48	102.91	
NJ	1997	3	104.85	103.64	
NJ	1997	4	105.29	104.87	
NJ	1998	1	105.45	105.86	
NJ	1998	2	107.75	107.11	
NJ	1998	3	109.49	108.21	
NJ	1998	4	110.13	109.66	
NJ	1999	1	111.20	111.70	
NJ	1999	2	114.48	113.81	
NJ	1999	3	117.54	116.12	
NJ	1999	4	118.80	118.23	
NJ	2000	1	120.22	120.85	
NJ	2000	2	124.63	123.94	
NJ	2000	3	128.45	126.87	
NJ	2000	4	130.77	130.05	
NJ	2001	1	132.59	133.33	
NJ	2001	2	137.47	136.79	
NJ	2001	3	143.03	141.25	
NJ	2001	4	145.72	144.83	
NJ	2002	1	148.27	149.13	
NJ	2002	2	154.88	154.12	
NJ	2002	3	162.28	160.33	
NJ	2002	4	167.45	166.37	
NJ	2003	1	170.94	171.93	
NJ	2003	2	177.98	177.02	
NJ	2003	3	184.86	182.77	
NJ	2003	4	189.83	188.62	
NJ	2004	1	193.75	194.83	
NJ	2004	2	204.51	203.21	
NJ	2004	3	212.79	210.63	
NJ	2004	4	220.32	219.01	
NJ	2005	1	225.76	226.79	
NJ	2005	2	236.78	235.13	
NJ	2005	3	245.43	243.22	
NJ	2005	4	251.37	250.03	
NJ	2006	1	254.56	255.31	
NJ	2006	2	260.58	258.86	
NJ	2006	3	262.33	260.15	
NJ	2006	4	260.73	259.35	
NJ	2007	1	259.49	259.91	
NJ	2007	2	256.96	255.61	
NJ	2007	3	251.62	249.50	
NJ	2007	4	246.00	244.48	
NJ	2008	1	238.92	239.35	
NJ	2008	2	232.39	231.52	
NJ	2008	3	226.27	224.07	
NJ	2008	4	218.32	216.71	
NJ	2009	1	208.95	209.77	
NJ	2009	2	204.26	203.63	
NJ	2009	3	203.48	200.99	
NJ	2009	4	200.92	199.38	
NJ	2010	1	194.76	196.15	
NJ	2010	2	195.58	194.83	
NJ	2010	3	190.50	187.66	
NJ	2010	4	185.97	184.73	
NJ	2011	1	179.87	181.68	
NJ	2011	2	180.70	179.74	
NJ	2011	3	181.64	178.48	
NJ	2011	4	177.16	176.27	
NJ	2012	1	173.75	175.86	
NJ	2012	2	176.84	175.62	
NJ	2012	3	178.75	175.37	
NJ	2012	4	176.98	176.30	
NJ	2013	1	175.09	177.47	
NJ	2013	2	180.70	179.27	
NJ	2013	3	184.21	180.53	
NJ	2013	4	181.93	181.38	
NJ	2014	1	179.61	182.20	
NJ	2014	2	184.50	182.89	
NJ	2014	3	188.71	184.91	
NJ	2014	4	185.04	184.57	
NJ	2015	1	182.43	185.09	
NJ	2015	2	187.75	186.00	
NJ	2015	3	190.49	186.70	
NJ	2015	4	187.14	186.77	
NJ	2016	1	184.80	187.36	
NJ	2016	2	190.36	188.52	
NJ	2016	3	193.11	189.48	
NJ	2016	4	191.35	190.97	
NJ	2017	1	188.25	190.58	
NJ	2017	2	196.50	194.65	
NJ	2017	3	199.10	195.65	
NJ	2017	4	197.90	197.44	
NJ	2018	1	198.22	200.28	
NJ	2018	2	205.56	203.78	
NJ	2018	3	209.93	206.69	
NJ	2018	4	210.09	209.38	
NJ	2019	1	210.74	212.54	
NJ	2019	2	216.80	215.18	
NJ	2019	3	221.80	218.73	
NJ	2019	4	224.79	223.75	
NJ	2020	1	227.14	228.88	
NJ	2020	2	236.41	234.74	
NJ	2020	3	246.18	243.06	
NJ	2020	4	255.07	253.75	
NJ	2021	1	259.49	261.35	
NJ	2021	2	270.55	268.55	
NJ	2021	3	283.67	280.22	
NJ	2021	4	292.21	290.84	
NJ	2022	1	297.81	299.91	
NJ	2022	2	312.73	310.09	
NJ	2022	3	319.41	315.62	
NJ	2022	4	322.60	321.46	
NJ	2023	1	327.97	330.07	
NJ	2023	2	341.14	338.09	
NJ	2023	3	351.14	347.01	
NJ	2023	4	357.14	356.13	
NM	1991	1	100.00	100.00	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	1991	2	101.11	100.38	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	1991	3	101.03	100.49	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	1991	4	103.21	102.96	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	1992	1	105.27	105.34	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	1992	2	105.97	105.14	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	1992	3	107.58	107.00	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	1992	4	109.50	109.24	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	1993	1	110.98	111.09	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	1993	2	115.06	114.12	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	1993	3	117.47	116.84	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	1993	4	119.96	119.67	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	1994	1	123.89	124.05	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	1994	2	127.34	126.28	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	1994	3	130.86	130.16	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	1994	4	132.30	131.97	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	1995	1	133.22	133.40	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	1995	2	137.45	136.31	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	1995	3	138.68	137.91	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	1995	4	138.47	138.13	
NM	1996	1	138.50	138.74	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	1996	2	142.09	140.88	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	1996	3	140.97	140.17	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	1996	4	140.86	140.53	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	1997	1	140.44	140.71	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	1997	2	142.68	141.45	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	1997	3	141.74	140.90	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	1997	4	142.48	142.16	
NM	1998	1	142.43	142.74	
NM	1998	2	143.97	142.70	
NM	1998	3	144.80	143.95	
NM	1998	4	144.58	144.25	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	1999	1	144.37	144.69	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	1999	2	145.95	144.67	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	1999	3	145.88	145.03	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	1999	4	147.29	146.92	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	2000	1	146.09	146.41	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	2000	2	147.48	146.22	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	2000	3	147.55	146.68	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	2000	4	146.44	146.06	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	2001	1	148.48	148.78	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	2001	2	150.94	149.75	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	2001	3	151.68	150.72	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	2001	4	152.03	151.61	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	2002	1	153.05	153.39	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	2002	2	156.70	155.51	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	2002	3	158.06	156.99	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	2002	4	159.32	158.87	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	2003	1	160.30	160.70	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	2003	2	163.55	162.34	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	2003	3	166.06	164.85	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	2003	4	168.05	167.59	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	2004	1	170.25	170.75	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	2004	2	175.26	173.97	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	2004	3	179.24	177.87	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	2004	4	181.82	181.30	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	2005	1	186.34	186.94	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	2005	2	194.81	193.37	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	2005	3	202.18	200.62	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	2005	4	207.95	207.32	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	2006	1	213.01	213.72	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	2006	2	221.74	220.14	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	2006	3	228.52	226.77	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	2006	4	232.15	231.36	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	2007	1	233.12	233.93	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	2007	2	237.81	236.12	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	2007	3	237.36	235.54	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	2007	4	235.39	234.58	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	2008	1	232.73	233.51	
NM	2008	2	232.93	231.31	
NM	2008	3	232.37	230.57	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	2008	4	224.49	223.74	
NM	2009	1	218.64	219.38	
NM	2009	2	219.29	217.73	
NM	2009	3	218.74	217.05	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	2009	4	217.87	217.19	
NM	2010	1	214.69	215.40	
NM	2010	2	213.71	212.14	
NM	2010	3	207.88	206.32	
NM	2010	4	204.68	204.03	
NM	2011	1	199.02	199.68	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	2011	2	193.07	191.61	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	2011	3	196.85	195.41	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	2011	4	194.04	193.41	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	2012	1	193.49	194.15	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	2012	2	197.44	195.89	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	2012	3	199.64	198.23	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	2012	4	197.49	196.83	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	2013	1	199.04	199.74	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	2013	2	201.09	199.50	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	2013	3	200.42	199.05	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	2013	4	200.65	199.92	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	2014	1	199.73	200.46	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	2014	2	204.22	202.61	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	2014	3	205.28	203.83	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	2014	4	205.86	205.14	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	2015	1	205.84	206.59	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	2015	2	208.07	206.48	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	2015	3	212.14	210.56	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	2015	4	210.64	209.94	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	2016	1	210.83	211.60	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	2016	2	215.85	214.27	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	2016	3	216.68	214.98	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	2016	4	218.39	217.67	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	2017	1	217.14	217.94	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	2017	2	223.50	221.92	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	2017	3	225.45	223.63	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	2017	4	227.34	226.57	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	2018	1	228.04	228.90	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	2018	2	231.75	230.20	
NM	2018	3	235.63	233.63	
NM	2018	4	238.88	238.05	
NM	2019	1	238.45	239.37	
NM	2019	2	245.13	243.57	
NM	2019	3	250.09	247.87	
NM	2019	4	252.40	251.54	
NM	2020	1	257.76	258.73	
NM	2020	2	264.96	263.39	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	2020	3	273.23	270.69	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	2020	4	281.08	280.17	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	2021	1	289.88	290.90	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	2021	2	301.54	299.90	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	2021	3	316.82	313.75	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	2021	4	324.50	323.52	Note: (External) County Records Data Comprise Less than 10% of Total Sample
NM	2022	1	333.13	334.23	
NM	2022	2	348.20	346.41	
NM	2022	3	356.11	352.52	
NM	2022	4	360.26	359.29	
NM	2023	1	363.86	364.98	
NM	2023	2	373.43	371.58	
NM	2023	3	382.00	378.05	
NM	2023	4	384.07	383.11	
NV	1991	1	100.00	100.00	
